time,power,temperature,humidity,irradiation,wind_speed,pressure,cell_temperature,,,,,
6/6/2022 12:20,0.510414646,30.4,160,252.8,39.4,2043.7,33.124,,,,,
6/6/2022 12:30,0.378166866,30.3,160,186.1,43.6,2043.8,32.187,,,,,
6/6/2022 12:40,0.337985697,30.2,160,183,39.5,2043.7,31.437,,,,,
6/6/2022 12:50,0.337990218,30.2,160,184.4,42.2,2043.4,31.812,,,,,
6/6/2022 13:00,0.486826941,30.2,160,221.9,39.8,2043.5,31.812,,,,,
6/6/2022 13:10,0.204302578,30.1,160,146.1,38.1,2043.5,31.562,,,,,
6/6/2022 13:20,0.204963854,30.2,160,136,31.1,2043.6,31.124,,,,,
6/6/2022 13:30,0.181764574,30.2,160,127,37.4,2044,30.749,,,,,
6/6/2022 13:40,0.2307,30.1,160,141.3,31.6,2044,30.812,,,,,
6/6/2022 13:50,0.2622,30.2,158,170.4,35.9,2044,30.75,,,,,
6/6/2022 14:00,0.2537,30.1,158,151.7,37.8,2043.9,31.062,,,,,
6/6/2022 14:10,0.3567,30,158,202,33,2043.8,31.249,,,,,
6/6/2022 14:20,0.2805,29.8,160,151.4,30.4,2043.8,31.375,,,,,
6/6/2022 14:30,0.2655,29.9,159,143.1,33.5,2043.7,31.187,,,,,
6/6/2022 14:40,0.2807,29.9,160,178.3,28.4,2043.5,30.999,,,,,
6/6/2022 14:50,0.2004,29.7,160,113.6,33.8,2043.2,30.937,,,,,
6/6/2022 15:00,0.1383,29.5,160,86.6,33.9,2043.4,30.249,,,,,
6/6/2022 15:10,0.2088,29.5,159,129.5,36.9,2043.2,29.937,,,,,
6/6/2022 15:20,0.1517,29.5,160,92.7,34.1,2043.1,29.812,,,,,
6/6/2022 15:30,0.1461,28.4,171,95.8,28.7,2043.2,28.937,,,,,
6/6/2022 15:40,0.1787,27.4,177,97.1,25.9,2043,27.75,,,,,
6/6/2022 15:50,0.1684,27.2,179,96.6,24.6,2043,27.312,,,,,
6/6/2022 16:00,0.1447,26.8,180,94.9,28.5,2043,27.25,,,,,
6/6/2022 16:10,0.2826,26.6,181,177.8,24.5,2042.8,26.749,,,,,
6/6/2022 16:20,0.2213,26.8,182,151.4,25.1,2042.6,27.374,,,,,
6/6/2022 16:30,0.1095,26.8,179,74.5,28.1,2042.8,27.062,,,,,
6/6/2022 16:40,0.1439,26.6,179,92.3,28.6,2043,26.562,,,,,
6/6/2022 16:50,0.2568,26.6,179,144,29.9,2042.8,26.625,,,,,
6/6/2022 17:00,0.3217,26.6,180,166.4,30.4,2042.7,26.937,,,,,
6/6/2022 17:10,0.226,26.6,180,127.3,24.2,2042.7,27.062,,,,,
6/6/2022 17:20,0.144,26.5,180,84.9,29,2042.8,26.812,,,,,
6/6/2022 17:30,0.1255,26.3,180,74.1,29,2042.7,26.187,,,,,
6/6/2022 17:40,0.1675,26.4,179,91.3,28.4,2042.8,26.125,,,,,
6/6/2022 17:50,0.1942,26.5,180,98.3,25.6,2042.9,26.374,,,,,
6/6/2022 18:00,0.1811,26.2,180,93.2,26.2,2043,26.5,,,,,
6/6/2022 18:10,0.1326,26.1,182,74.1,24.8,2043.2,26.312,,,,,
6/6/2022 18:20,0.1121,26,181,72.2,27.6,2043.2,25.999,,,,,
6/6/2022 18:30,0.0565,26,179,44.5,30.6,2043.1,25.625,,,,,
6/6/2022 18:40,0.0072,25.9,180,14.7,26.5,2043.3,25.375,,,,,
6/6/2022 18:50,0.007,25.7,182,12.4,24.4,2043.5,25.062,,,,,
6/6/2022 19:00,0.003,25.9,181,10.2,24.9,2043.7,25,,,,,
6/6/2022 19:10,0.005,25.8,180,12.1,24.6,2043.8,25,,,,,
6/6/2022 19:20,0.0009,25.8,180,8.2,24.1,2044,25,,,,,
6/6/2022 19:30,0,26,178,6.9,31.2,2044.1,25,,,,,
6/6/2022 19:40,0,26.1,177,0.8,30.9,2044.6,24.874,,,,,
6/6/2022 19:50,0,25.8,178,0,28.5,2044.9,24.75,,,,,
6/6/2022 20:00,0,26.1,175,0,32.5,2044.8,24.624,,,,,
6/6/2022 20:10,0,26.1,174,0,29.7,2045.2,24.624,,,,,
6/6/2022 20:20,0.0063,26,177,0,27.9,2045.5,24.624,,,,,
6/6/2022 20:30,0.0127,25.8,179,0,23.9,2045.9,24.562,,,,,
6/6/2022 20:40,0.0127,25.7,181,0,30.4,2046,24.5,,,,,
6/6/2022 20:50,0.0127,25.3,183,0,33.4,2046.3,24.562,,,,,
6/6/2022 21:00,0.0126,25,184,0,33.8,2046.6,24.25,,,,,
6/6/2022 21:10,0.0126,24.6,186,0,26,2046.8,24.062,,,,,
6/6/2022 21:20,0.0127,24.8,184,0,26.9,2047,24.062,,,,,
6/6/2022 21:30,0.0127,25.2,182,0,29.2,2047.1,24.062,,,,,
6/6/2022 21:40,0.0128,25.2,180,0,31.7,2047.4,24.124,,,,,
6/6/2022 21:50,0.0127,25.6,177,0,33.3,2047.6,24.124,,,,,
6/6/2022 22:00,0.0127,25.5,178,0,31.7,2048,24.124,,,,,
6/6/2022 22:10,0.0128,25.4,180,0,28.9,2048.2,24.124,,,,,
6/6/2022 22:20,0.0128,25.1,181,0,30.3,2048.5,24.062,,,,,
6/6/2022 22:30,0.0128,24.9,183,0,28.8,2048.7,24,,,,,
6/6/2022 22:40,0.0127,24.8,183,0,29,2048.8,23.874,,,,,
6/6/2022 22:50,0.0127,25,179,0,33.5,2049,23.812,,,,,
6/6/2022 23:00,0.0127,24.8,181,0,30,2049.3,23.687,,,,,
6/6/2022 23:10,0.0128,24.6,182,0,34.9,2049.4,23.624,,,,,
6/6/2022 23:20,0.0128,24.5,182,0,27.9,2049.6,23.562,,,,,
6/6/2022 23:30,0.0128,24.5,183,0,30.2,2049.7,23.5,,,,,
6/6/2022 23:40,0.0126,24.5,183,0,34.1,2049.9,23.562,,,,,
6/6/2022 23:50,0.0126,24.5,182,0,29.9,2050.2,23.437,,,,,
7/6/2022 0:00,0.0126,24.4,184,0,22.3,2050.2,23.5,,,,,
7/6/2022 0:10,0.0126,24.4,184,0,24.6,2050.3,23.374,,,,,
7/6/2022 0:20,0.0126,24.2,184,0,26,2050.4,23.25,,,,,
7/6/2022 0:30,0.0126,24.4,181,0,27.7,2050.3,23.312,,,,,
7/6/2022 0:40,0.0128,24.5,180,0,26.7,2050.4,23.312,,,,,
7/6/2022 0:50,0.0128,24.6,180,0,30.5,2050.3,23.374,,,,,
7/6/2022 1:00,0.0128,24.6,180,0,29.6,2050.5,23.374,,,,,
7/6/2022 1:10,0.0128,24.4,181,0,27.9,2050.4,23.25,,,,,
7/6/2022 1:20,0.0128,24.4,180,0,30.1,2050.5,23.25,,,,,
7/6/2022 1:30,0.0128,24.5,178,0,32.1,2050.4,23.25,,,,,
7/6/2022 1:40,0.001389998,24.6,174,0,31.9,2050.4,23.25,,,,,
7/6/2022 1:50,0.001392832,24.6,176,0,25.6,2050.7,23.25,,,,,
7/6/2022 2:00,0.001398523,24.3,179,0,29.2,2050.9,23.125,,,,,
7/6/2022 2:10,0.001407117,24,181,0,26.1,2051,22.937,,,,,
7/6/2022 2:20,0.001418685,23.8,181,0,25.6,2051.1,22.812,,,,,
7/6/2022 2:30,0.001433319,24.3,175,0,28.8,2051.1,22.874,,,,,
7/6/2022 2:40,0.001451139,24.2,177,0,32.3,2051,22.874,,,,,
7/6/2022 2:50,0.001472288,23.8,178,0,27.5,2051.1,22.624,,,,,
7/6/2022 3:00,0.001496931,23.8,177,0,32.4,2051.4,22.624,,,,,
7/6/2022 3:10,0.001525254,23.5,178,0,29.9,2051.3,22.75,,,,,
7/6/2022 3:20,0.001557457,23.8,176,0,29.9,2051.5,22.875,,,,,
7/6/2022 3:30,0.001593745,23.8,174,0,28.5,2051.6,23,,,,,
7/6/2022 3:40,0.001634318,23.6,174,0,29.8,2051.7,23,,,,,
7/6/2022 3:50,0.001679351,23.4,176,0,22.7,2051.6,22.875,,,,,
7/6/2022 4:00,0.001728987,23.4,176,0,21.1,2051.7,22.625,,,,,
7/6/2022 4:10,0.001783331,23.6,172,0,21.2,2051.4,22.562,,,,,
7/6/2022 4:20,0.001842478,24.2,164,0,27.4,2051.2,22.875,,,,,
7/6/2022 4:30,0.001906609,24.3,164,0,23.1,2051.3,23.312,,,,,
7/6/2022 4:40,0.001976208,24.3,164,0,25.5,2051.3,23.312,,,,,
7/6/2022 4:50,0.002052512,24.2,164,0,23.8,2051.4,23.374,,,,,
7/6/2022 5:00,0.002138307,24,166,0,20.6,2051.7,23.187,,,,,
7/6/2022 5:10,0.002239277,23.8,166,0,24.7,2052.1,23.062,,,,,
7/6/2022 5:20,0.002366051,23.6,169,0,19.5,2052.1,22.749,,,,,
7/6/2022 5:30,0.002537031,23.5,170,0,16.5,2052.2,22.437,,,,,
7/6/2022 5:40,0.002781652,23.5,170,0,16,2052.3,22.437,,,,,
7/6/2022 5:50,0.003142715,23.5,172,0,15.9,2052.1,22.374,,,,,
7/6/2022 6:00,0.003674238,23.5,170,0,18.7,2052.2,22.5,,,,,
7/6/2022 6:10,0.004426665,23.6,168,0,14.6,2052.4,22.562,,,,,
7/6/2022 6:20,0.005402547,23.5,170,0,10.7,2052.5,22.562,,,,,
7/6/2022 6:30,0.006449767,23.5,172,0,13.4,2052.7,22.249,,,,,
7/6/2022 6:40,0.007031627,23.5,170,0,15,2052.8,21.937,,,,,
7/6/2022 6:50,0.005768561,23.8,166,0,15.9,2053,22,,,,,
7/6/2022 7:00,0.001066749,23.7,167,0,21.6,2053.2,22.375,,,,,
7/6/2022 7:10,0,23.4,172,0,23.6,2053.4,22.437,,,,,
7/6/2022 7:20,0,23.4,172,0,22.3,2053.6,22.374,,,,,
7/6/2022 7:30,0,23.6,169,0,29.1,2053.8,22.562,,,,,
7/6/2022 7:40,0.009990515,23.6,168,0,23.2,2053.9,22.75,,,,,
7/6/2022 7:50,0.039779778,23.5,170,0,21.4,2054.2,22.687,,,,,
7/6/2022 8:00,0,23.3,173,0,18.2,2054.4,22.562,,,,,
7/6/2022 8:10,0,23,174,0,25.7,2054.5,22.437,,,,,
7/6/2022 8:20,0.021940072,22.9,176,0.718454476,24.6,2054.9,22.187,,,,,
7/6/2022 8:30,0.245669268,23,174,2.631761298,22,2055,22.125,,,,,
7/6/2022 8:40,0.242659873,23.1,172,3.701512285,19.9,2055.4,22.124,,,,,
7/6/2022 8:50,0,23.1,172,6.63309391,23.1,2055.4,22.124,,,,,
7/6/2022 9:00,0,23.1,171,3.324059805,22.5,2055.6,22.124,,,,,
7/6/2022 9:10,0,23.2,170,2.353439101,24.1,2055.7,22.562,,,,,
7/6/2022 9:20,0.588268633,23.1,173,6.922721459,19.8,2055.9,23,,,,,
7/6/2022 9:30,0.42860119,23,175,8.62557814,21.8,2056.1,22.687,,,,,
7/6/2022 9:40,0,23.3,172,13.91715106,23.9,2056.5,22.687,,,,,
7/6/2022 9:50,0.2317246,23.5,171,16.03049528,25.2,2056.7,22.687,,,,,
7/6/2022 10:00,0.606455921,23.8,167,21.19662982,18.7,2057.1,23.312,,,,,
7/6/2022 10:10,0.178909356,23.9,165,25.0528702,22.3,2057.4,23.875,,,,,
7/6/2022 10:20,0,24,162,27.12816503,27.6,2057.5,24.312,,,,,
7/6/2022 10:30,0,24.2,162,38.83494211,23.3,2057.7,24.749,,,,,
7/6/2022 10:40,0.124850957,24.4,160,49.4835159,22.9,2058,25.062,,,,,
7/6/2022 10:50,0.176526396,24.5,159,54.63647513,21.8,2058.2,25.062,,,,,
7/6/2022 11:00,0.26862631,24.6,155,57.31835379,23.2,2058.5,24.75,,,,,
7/6/2022 11:10,0,24.5,158,69.13909293,22.1,2058.6,24.812,,,,,
7/6/2022 11:20,0,24.4,158,81.5,17.8,2058.8,24.875,,,,,
7/6/2022 11:30,0.083677423,24.5,157,97.5,17.8,2059.1,25.062,,,,,
7/6/2022 11:40,0.12673037,24.6,162,91,17.4,2059.2,25.375,,,,,
7/6/2022 11:50,0.21650171,24.4,166,74.1,18,2059.3,25.187,,,,,
7/6/2022 12:00,0.189885755,24.1,164,98.7,21.8,2059.6,24.875,,,,,
7/6/2022 12:10,0.14307335,24,165,96.1,17.9,2059.7,24.937,,,,,
7/6/2022 12:20,0.263786656,24,166,116.6,20,2060,25.062,,,,,
7/6/2022 12:30,0.517217692,24.4,166,214.1,17.9,2059.9,25.562,,,,,
7/6/2022 12:40,0.556194496,24.8,164,239.7,21.1,2060,27.249,,,,,
7/6/2022 12:50,0.611659485,25.1,161,264.6,23.6,2060.2,27.874,,,,,
7/6/2022 13:00,0.318200846,25.3,160,158.7,23.5,2060.4,28.124,,,,,
7/6/2022 13:10,0.25202885,24.7,162,122.6,26.4,2060.5,26.625,,,,,
7/6/2022 13:20,0.352649177,24.4,165,166.5,21.1,2060.8,25.999,,,,,
7/6/2022 13:30,0.340575215,24.4,165,176,21.3,2060.8,26.625,,,,,
7/6/2022 13:40,0.2567,24.6,164,134.4,22.9,2061,26.624,,,,,
7/6/2022 13:50,0.2686,24.3,164,132.1,26.4,2061.3,25.812,,,,,
7/6/2022 14:00,0.2599,24.4,163,127.4,17.1,2061.2,25.874,,,,,
7/6/2022 14:10,0.2209,24.7,162,120.8,12.3,2061.3,26.249,,,,,
7/6/2022 14:20,0.2381,25.1,159,123.6,21.7,2061.4,26.249,,,,,
7/6/2022 14:30,0.2286,25.2,158,109.6,17.3,2061.2,26.312,,,,,
7/6/2022 14:40,0.2379,25.4,158,118,14.9,2061.2,26.625,,,,,
7/6/2022 14:50,0.2088,25.6,158,100.1,17.2,2060.9,26.937,,,,,
7/6/2022 15:00,0.1426,24.8,164,79.6,25.3,2060.8,26.187,,,,,
7/6/2022 15:10,0.2425,24,168,113.9,21.4,2060.8,24.125,,,,,
7/6/2022 15:20,0.4274,24.3,166,185.6,21.8,2061,24.124,,,,,
7/6/2022 15:30,0.4003,24.6,166,178.9,17.2,2060.7,25.874,,,,,
7/6/2022 15:40,0.4177,24.9,165,238.4,15.6,2060.7,27.312,,,,,
7/6/2022 15:50,0.5597,24.9,165,300.1,19.2,2060.6,27.749,,,,,
7/6/2022 16:00,1.0593,24.8,165,479.1,21.3,2060.5,29.437,,,,,
7/6/2022 16:10,1.6385,25.3,167,772,17.2,2060.5,34,,,,,
7/6/2022 16:20,1.6846,25.7,167,845.8,17.6,2060.5,37.687,,,,,
7/6/2022 16:30,1.2681,25.7,164,572.2,16.3,2060.2,38.999,,,,,
7/6/2022 16:40,1.1747,26.1,163,487.9,14.7,2060.1,37.374,,,,,
7/6/2022 16:50,0.6616,26.5,161,320.6,15.6,2060.2,36.874,,,,,
7/6/2022 17:00,1.9007,26.7,158,891.3,15.6,2060.1,35.437,,,,,
7/6/2022 17:10,2.7172,28.7,141,989.9,27.4,2060.2,43.624,,,,,
7/6/2022 17:20,2.4122,29,136,959.1,30,2060.4,47.625,,,,,
7/6/2022 17:30,1.96,29,134,870.6,27.5,2060.4,47.625,,,,,
7/6/2022 17:40,2.2183,28.8,134,836.6,23,2060.2,43.812,,,,,
7/6/2022 17:50,2.3039,29.7,131,852.8,23.3,2060.4,46.062,,,,,
7/6/2022 18:00,1.0527,29.6,130,455,22.6,2060.4,48,,,,,
7/6/2022 18:10,0.6787,28.6,136,269.6,23.7,2060.6,39.062,,,,,
7/6/2022 18:20,0.62,27.9,137,262,24.6,2060.7,34.875,,,,,
7/6/2022 18:30,0.9097,27.8,139,312.2,20.5,2060.9,34,,,,,
7/6/2022 18:40,0.8253,27.8,140,288,18.8,2061.1,35.687,,,,,
7/6/2022 18:50,0.4135,27.5,138,171.3,20.5,2061.3,34.375,,,,,
7/6/2022 19:00,0.3138,26.9,141,126.1,17.9,2061.4,30.374,,,,,
7/6/2022 19:10,0.2155,26.5,144,90.1,15.8,2061.5,28.749,,,,,
7/6/2022 19:20,0.2329,26.3,146,91,13.2,2061.7,27.625,,,,,
7/6/2022 19:30,0.1484,26,148,61.8,13.5,2061.8,26.812,,,,,
7/6/2022 19:40,0.0656,25.7,150,35,14.7,2062.2,25.749,,,,,
7/6/2022 19:50,0.0234,25.5,150,19,13,2062.1,25.062,,,,,
7/6/2022 20:00,0.0017,25.1,152,6.4,14.2,2062,24,,,,,
7/6/2022 20:10,0,24.9,153,0,10.4,2062.3,23.187,,,,,
7/6/2022 20:20,0,24.5,155,0,11.5,2062.5,22.749,,,,,
7/6/2022 20:30,0,24.4,157,0,14,2062.8,22.625,,,,,
7/6/2022 20:40,0,24.2,166,0,15.7,2063,23.25,,,,,
7/6/2022 20:50,0,23.6,173,0,11.2,2063.1,22.875,,,,,
7/6/2022 21:00,0,23.8,171,0,12.5,2063.1,22.562,,,,,
7/6/2022 21:10,0,24,170,0,9.8,2063.2,22.374,,,,,
7/6/2022 21:20,0,24,169,0,13.2,2063.5,21.937,,,,,
7/6/2022 21:30,0,23.7,164,0,14,2063.5,21.249,,,,,
7/6/2022 21:40,0,23.3,162,0,10.3,2063.9,20.437,,,,,
7/6/2022 21:50,0,22.8,163,0,11.4,2064.1,19.875,,,,,
7/6/2022 22:00,0,22.4,165,0,7.8,2064.2,19.687,,,,,
7/6/2022 22:10,0,21.7,169,0,8,2064.4,19.312,,,,,
7/6/2022 22:20,0,21.5,171,0,7.4,2064.5,18.937,,,,,
7/6/2022 22:30,0,21.7,171,0,7.2,2064.5,18.874,,,,,
7/6/2022 22:40,0,21.6,173,0,4.8,2065,18.812,,,,,
7/6/2022 22:50,0,21.7,174,0,5.1,2064.9,18.562,,,,,
7/6/2022 23:00,0,21.8,174,0,4.4,2065,18.437,,,,,
7/6/2022 23:10,0,21.8,174,0,6.2,2065,18.499,,,,,
7/6/2022 23:20,0,21.7,174,0,5.2,2065,18.25,,,,,
7/6/2022 23:30,0,21.5,175,0,3.7,2065.1,17.999,,,,,
7/6/2022 23:40,0,21.4,174,0,4.5,2065.1,17.875,,,,,
7/6/2022 23:50,0,20.6,177,0,4.6,2065.1,17.249,,,,,
8/6/2022 0:00,0,19.9,180,0,6,2065.1,16.937,,,,,
8/6/2022 0:10,0,19.6,182,0,4.4,2065.3,16.749,,,,,
8/6/2022 0:20,0,19.4,181,0,6.5,2065.5,16.562,,,,,
8/6/2022 0:30,0,19.6,179,0,7.1,2065.4,16.437,,,,,
8/6/2022 0:40,0,19.4,178,0,7.5,2065.4,16.312,,,,,
8/6/2022 0:50,0,19.4,176,0,5.6,2065.3,16,,,,,
8/6/2022 1:00,0,18.5,179,0,3.5,2065.6,15.749,,,,,
8/6/2022 1:10,0,18,182,0,3,2065.6,15.25,,,,,
8/6/2022 1:20,0,18.1,181,0,1.8,2065.8,15.437,,,,,
8/6/2022 1:30,0,18.2,180,0,1,2065.8,15.125,,,,,
8/6/2022 1:40,0.000841105,18.3,180,0,2.6,2065.5,14.812,,,,,
8/6/2022 1:50,0.000842195,18,180,0,0.8,2065.5,14.687,,,,,
8/6/2022 2:00,0.00084438,17.8,181,0,1.3,2065.4,14.374,,,,,
8/6/2022 2:10,0.000847673,17.9,180,0,2.2,2065.4,14.437,,,,,
8/6/2022 2:20,0.00085209,17.9,180,0,0.6,2065.2,14.75,,,,,
8/6/2022 2:30,0.000857655,17.8,180,0,0,2065,14.624,,,,,
8/6/2022 2:40,0.000864394,17.5,182,0,0.9,2064.9,14.375,,,,,
8/6/2022 2:50,0.000872338,17.4,182,0,0.4,2065,13.999,,,,,
8/6/2022 3:00,0.000881522,17.4,182,0,0.2,2064.8,13.687,,,,,
8/6/2022 3:10,0.000891978,17.4,182,0,0,2064.8,13.437,,,,,
8/6/2022 3:20,0.000903739,16.9,183,0,0.2,2064.7,13.062,,,,,
8/6/2022 3:30,0.000916834,17,182,0,4,2064.4,13.124,,,,,
8/6/2022 3:40,0.000931284,15.7,184,0,6.5,2064.4,13.062,,,,,
8/6/2022 3:50,0.000947112,16,184,0,2.4,2064.3,13.749,,,,,
8/6/2022 4:00,0.000964344,15.6,184,0,3.2,2064.3,13.437,,,,,
8/6/2022 4:10,0.000983038,15.1,185,0,0,2064.2,12.687,,,,,
8/6/2022 4:20,0.001003337,15.2,186,0,0,2064.2,12.062,,,,,
8/6/2022 4:30,0.001025564,15.4,186,0,0,2064.1,11.937,,,,,
8/6/2022 4:40,0.001050405,14.6,186,0,0,2063.8,11.812,,,,,
8/6/2022 4:50,0.001079203,14.3,186,0,0,2063.7,11.812,,,,,
8/6/2022 5:00,0.001114436,15.1,188,0,0,2063.4,11.812,,,,,
8/6/2022 5:10,0.001160417,15.3,188,0,0.1,2063.3,12.062,,,,,
8/6/2022 5:20,0.00122426,15.3,188,0,1.5,2063.1,11.75,,,,,
8/6/2022 5:30,0.001317011,15.4,187,0,3,2063.2,11.999,,,,,
8/6/2022 5:40,0.001454605,15.2,186,0,3,2063.1,12.187,,,,,
8/6/2022 5:50,0.001657664,15.2,186,0,1.6,2063.2,12.25,,,,,
8/6/2022 6:00,0.001947857,15.5,187,0,0.8,2063.1,12.124,,,,,
8/6/2022 6:10,0.002335948,16.3,185,0,1.4,2063.1,13,,,,,
8/6/2022 6:20,0.002791669,15.9,184,0,0,2063,13.124,,,,,
8/6/2022 6:30,0.003176338,14.8,184,0,0,2063,11.874,,,,,
8/6/2022 6:40,0.003102524,15.3,186,0,0,2063,11.312,,,,,
8/6/2022 6:50,0.001656424,15.2,185,0,0,2063,11.687,,,,,
8/6/2022 7:00,0,13.8,186,0,0,2063.1,11.249,,,,,
8/6/2022 7:10,0,13.6,186,0,4.8,2063.2,10.625,,,,,
8/6/2022 7:20,0,13.3,188,0,5.7,2063,10.687,,,,,
8/6/2022 7:30,0,13.2,188,0,5.6,2063.1,10.562,,,,,
8/6/2022 7:40,0,13.3,189,0,5.1,2063.3,10.5,,,,,
8/6/2022 7:50,0,13.5,190,3.233373702,4.3,2063.8,10.499,,,,,
8/6/2022 8:00,0.017469597,13.2,190,18.11685084,3,2063.6,10.562,,,,,
8/6/2022 8:10,0,13.6,190,9.659422938,1.9,2063.8,10.937,,,,,
8/6/2022 8:20,0.068930815,13.5,190,44.70496415,0.9,2063.9,11.249,,,,,
8/6/2022 8:30,0.08344655,13.5,190,35.13494546,1.1,2064.3,11.499,,,,,
8/6/2022 8:40,0.2286776,14.3,190,60.10775972,1.3,2064.4,12.25,,,,,
8/6/2022 8:50,0.110124504,14.4,188,86.58498538,3.4,2064.6,13.062,,,,,
8/6/2022 9:00,0.227789853,14.2,188,108.2062069,2.1,2064.7,13.437,,,,,
8/6/2022 9:10,0.21570701,15,190,149.3159449,1.8,2064.6,13.937,,,,,
8/6/2022 9:20,0.580185524,16.2,188,243.7534136,2.8,2064.9,15.062,,,,,
8/6/2022 9:30,0.554996546,18.8,179,222.4268669,4.6,2065.2,16.437,,,,,
8/6/2022 9:40,0.447627386,21.1,169,209.5569334,4.7,2065.3,17.874,,,,,
8/6/2022 9:50,0.572606534,22.3,165,238.9159753,8.4,2065.4,18.875,,,,,
8/6/2022 10:00,0.515485306,22.7,165,209.4643921,10.6,2065.5,19.812,,,,,
8/6/2022 10:10,0.46608051,22.3,166,267.5679438,12.3,2065.6,20.687,,,,,
8/6/2022 10:20,0.441015881,21.7,168,266.8659599,10.6,2065.9,21.625,,,,,
8/6/2022 10:30,0.749251983,21.6,168,298.2882348,9.9,2066,22.625,,,,,
8/6/2022 10:40,0.869017867,21.9,167,307.3797505,10,2066.1,22.687,,,,,
8/6/2022 10:50,0.78435401,22.5,166,314.437079,6.4,2066.3,23.437,,,,,
8/6/2022 11:00,0.617569094,22.8,165,302.461395,8.6,2066.2,25.687,,,,,
8/6/2022 11:10,1.093018121,23.1,166,404.4476175,8.4,2066.3,28.062,,,,,
8/6/2022 11:20,1.135856285,23.5,164,456.1,11.9,2066.3,29.937,,,,,
8/6/2022 11:30,1.061024318,24,161,491.8,11.9,2066.4,32.062,,,,,
8/6/2022 11:40,1.449549765,24.6,154,557.8,12,2066.4,33.749,,,,,
8/6/2022 11:50,1.802559088,25,151,671.5,13.5,2066.3,36.062,,,,,
8/6/2022 12:00,1.432349683,25.2,150,631.5,15.6,2066.4,37.75,,,,,
8/6/2022 12:10,0.967349844,25.5,151,641.6,13.9,2066.4,38.874,,,,,
8/6/2022 12:20,1.458924278,26.1,145,762.8,16,2066.1,41,,,,,
8/6/2022 12:30,3.70561192,26.6,137,1079.8,18.1,2066,42.562,,,,,
8/6/2022 12:40,1.809092604,26.8,136,892.4,16.1,2065.9,47.312,,,,,
8/6/2022 12:50,0.967016099,26.8,137,610.7,18.6,2065.9,45.187,,,,,
8/6/2022 13:00,1.448847014,26.9,137,590.8,16,2065.8,41.687,,,,,
8/6/2022 13:10,0.995071413,27.3,130,827.6,15.6,2065.5,40.812,,,,,
8/6/2022 13:20,2.43074132,27.9,123,1041.1,18.1,2065.3,45.5,,,,,
8/6/2022 13:30,2.595885978,28.3,123,1057.1,15.9,2065.1,50.187,,,,,
8/6/2022 13:40,3.1968,29.2,123,1680.5,15.9,2065,53,,,,,
8/6/2022 13:50,2.9584,29.5,123,1415.9,16.2,2064.8,62.75,,,,,
8/6/2022 14:00,1.7024,28.5,140,742.6,22.3,2064.8,55.375,,,,,
8/6/2022 14:10,2.7349,27.4,148,1485.3,23.5,2064.8,51.25,,,,,
8/6/2022 14:20,1.9591,26.6,143,818.6,23.6,2064.7,49.937,,,,,
8/6/2022 14:30,2.0435,26,145,794.2,21.6,2064.5,45.312,,,,,
8/6/2022 14:40,3.6029,26.5,143,1434.1,24.5,2064.4,46.062,,,,,
8/6/2022 14:50,1.8159,27.5,140,939.6,23.2,2064.2,56.75,,,,,
8/6/2022 15:00,1.2005,26.3,140,510.8,20.3,2064,44.625,,,,,
8/6/2022 15:10,1.5818,26.5,144,646,21.3,2063.7,40.249,,,,,
8/6/2022 15:20,1.8423,26.2,145,767.3,21,2063.6,40.75,,,,,
8/6/2022 15:30,1.6835,26.4,144,729.1,20.4,2063.6,42.562,,,,,
8/6/2022 15:40,1.3009,25.7,148,542.5,22.7,2063.3,40.75,,,,,
8/6/2022 15:50,1.354,25.4,151,537,22.4,2063,38.062,,,,,
8/6/2022 16:00,1.3563,25.2,154,551.7,22.8,2062.9,37.375,,,,,
8/6/2022 16:10,1.0301,25.4,156,437.1,16.7,2062.8,33.999,,,,,
8/6/2022 16:20,1.0982,25.7,152,443.2,17.2,2062.7,34,,,,,
8/6/2022 16:30,1.1424,25.6,152,467.6,19.4,2062.3,35.375,,,,,
8/6/2022 16:40,0.9301,26,152,414.1,16,2062.1,36.75,,,,,
8/6/2022 16:50,0.5437,25.7,153,262.8,17,2062.4,35.624,,,,,
8/6/2022 17:00,0.4721,25.6,154,258.9,15.9,2062.1,32,,,,,
8/6/2022 17:10,0.6246,25.8,155,265.3,13.3,2062.2,30.624,,,,,
8/6/2022 17:20,0.5582,25.7,153,249.8,12.5,2062,31.875,,,,,
8/6/2022 17:30,0.4554,25.6,154,198,12.2,2062,31.5,,,,,
8/6/2022 17:40,0.5051,25.7,152,233.8,15.9,2062.1,31.187,,,,,
8/6/2022 17:50,0.4266,25.6,155,198,16.8,2062,31.187,,,,,
8/6/2022 18:00,0.2471,25,157,133.5,19.5,2062,29.937,,,,,
8/6/2022 18:10,0.3508,24.3,155,156.5,19.9,2061.9,27.937,,,,,
8/6/2022 18:20,0.2933,24.1,150,144.7,18.9,2061.9,28.062,,,,,
8/6/2022 18:30,0.495,23.6,156,211.5,17.7,2061.8,27.687,,,,,
8/6/2022 18:40,0.3724,23.7,157,176,16.7,2061.5,28.687,,,,,
8/6/2022 18:50,0.2353,23.6,154,115.3,19.3,2061.6,27.499,,,,,
8/6/2022 19:00,0.1754,23.4,155,84,17.5,2061.9,26.374,,,,,
8/6/2022 19:10,0.1234,23.4,158,62,18.1,2062,25.625,,,,,
