dataid,local_10min,cleaning_systemC,cooling_systemC,lightning_system,milk_pumpC,vacuum_pumpC,osmoseF,coldroomF,water_pumpF,cooling_system_R,RO1,RO2,vacuum_pump1,vacuum_pump2,lightning_system_R
1,1/6/2022 9:20,6.971,22.2389,98.1064,4.5792,1.2992,,,,,,,,,
1,1/6/2022 9:30,6.802,35.775,87.6841,4.5347,1.3136,,,,,,,,,
1,1/6/2022 9:40,6.9072,22.9042,87.6156,4.6982,1.2676,,,,,,,,,
1,1/6/2022 9:50,6.8104,36.6032,91.763,4.6563,1.251,,,,,,,,,
1,1/6/2022 10:00,6.6675,23.7118,87.6714,4.7563,1.3164,,,,,,,,,
1,1/6/2022 10:10,6.7544,37.4285,88.1366,4.5534,1.3646,,,,,,,,,
1,1/6/2022 10:20,6.7896,23.6859,100.9245,4.5684,1.3838,,,,,,,,,
1,1/6/2022 10:30,6.8112,32.5671,88.2072,4.5345,1.3839,,,,,,,,,
1,1/6/2022 10:40,6.8855,28.036,97.5775,4.5254,1.3282,,,,,,,,,
1,1/6/2022 10:50,6.884,23.5459,104.1086,4.5183,1.3131,,,,,,,,,
1,1/6/2022 11:00,6.8312,37.4688,99.6159,4.5486,1.2779,,,,,,,,,
1,1/6/2022 11:10,6.8484,23.9129,121.3424,4.5701,1.3242,,,,,,,,,
1,1/6/2022 11:20,6.8238,37.8542,92.7391,4.534,1.3568,,,,,,,,,
1,1/6/2022 11:30,6.8866,23.9919,97.6553,4.5359,1.3636,,,,,,,,,
1,1/6/2022 11:40,6.8126,37.4692,125.912,4.5527,1.3515,,,,,,,,,
1,1/6/2022 11:50,6.8464,23.9704,97.2335,4.547,1.3481,,,,,,,,,
1,1/6/2022 12:00,6.8124,37.868,87.8523,4.5515,1.3354,,,,,,,,,
1,1/6/2022 12:10,6.8536,24.1938,93.1487,4.5547,1.3471,,,,,,,,,
1,1/6/2022 12:20,6.7552,30.7334,88.0387,4.5783,1.369,,,,,,,,,
1,1/6/2022 12:30,7.0968,32.0173,89.3312,4.5364,1.4096,,,,,,,,,
1,1/6/2022 12:40,18.5779,23.0015,87.2365,56.947,1.3477,,,,,,,,,
1,1/6/2022 12:50,5200.9394,35.5791,95.6018,19.0746,1405.5473,,,,,,,,,
1,1/6/2022 13:00,8754.1865,341.5841,89.6246,96.8019,1354.0932,,,,,,,,,
1,1/6/2022 13:10,2846.4139,913.7654,32.5057,107.5364,2871.8353,,,,,,,,,
1,1/6/2022 13:20,7.6135,24.0338,13.1321,7.3018,2889.8154,,,,,,,,,
1,1/6/2022 13:30,6.7689,37.5567,2.2209,4.5192,42.6506,,,,,,,,,
1,1/6/2022 13:40,6.8682,23.9808,9.6579,4.5251,1.2426,,,,,,,,,
1,1/6/2022 13:50,6.8007,37.4707,14.7831,4.5102,1.2314,,,,,,,,,
1,1/6/2022 14:00,6.8288,24.1198,6.1007,4.5508,1.2266,,,,,,,,,
1,1/6/2022 14:10,6.8108,28.166,23.2331,4.5261,1.2541,,,,,,,,,
1,1/6/2022 14:20,6.8024,33.8347,44.2417,4.5396,1.2513,,,,,,,,,
1,1/6/2022 14:30,6.9384,24.207,1.9987,4.5309,1.2438,,,,,,,,,
1,1/6/2022 14:40,7.6544,37.0162,41.621,4.9639,1.2361,,,,,,,,,
1,1/6/2022 14:50,9.0686,21.5778,86.0884,17.4407,969.9231,,,,,,,,,
1,1/6/2022 15:00,9.1603,21.6222,85.9857,42.5808,3005.9604,,,,,,,,,
1,1/6/2022 15:10,9.2024,21.593,101.2351,53.6094,3008.5333,,,,,,,,,
1,1/6/2022 15:20,9.037,21.555,85.6945,5.9268,3001.2739,,,,,,,,,
1,1/6/2022 15:30,9.2101,21.5452,89.4487,67.3639,3000.277,,,,,,,,,
1,1/6/2022 15:40,9.0215,21.5484,105.3259,5.9509,2998.3714,,,,,,,,,
1,1/6/2022 15:50,9.2269,21.6176,118.3974,67.5184,3001.0251,,,,,,,,,
1,1/6/2022 16:00,9.1369,21.6558,118.1096,33.5965,2999.5835,,,,,,,,,
1,1/6/2022 16:10,9.0475,21.7016,114.4753,19.5451,3006.0577,,,,,,,,,
1,1/6/2022 16:20,9.0462,97.3816,110.1846,53.3723,3003.9753,,,,,,,,,
1,1/6/2022 16:30,5.9996,2709.306,91.8264,10.1989,2999.9215,,,,,,,,,
1,1/6/2022 16:40,6.1205,2650.6768,82.3159,37.3183,3000.997,,,,,,,,,
1,1/6/2022 16:50,4.7564,2611.0223,84.0428,2.9951,2915.1649,,,,,,,,,
1,1/6/2022 17:00,4.8671,2573.6716,84.0919,23.6428,1.0488,,,,,,,,,
1,1/6/2022 17:10,4.8965,2546.2562,84.7872,2.7962,1.0244,,,,,,,,,
1,1/6/2022 17:20,5.0896,2510.0556,85.6277,2.5217,0.9979,,,,,,,,,
1,1/6/2022 17:30,4.7449,2480.5422,32.0297,2.8621,0.9534,,,,,,,,,
1,1/6/2022 17:40,4.2516,2449.646,18.7922,2.7805,0.9996,,,,,,,,,
1,1/6/2022 17:50,3.9015,2422.9694,-1.3246,2.7632,1.0061,,,,,,,,,
1,1/6/2022 18:00,3.9495,2392.9813,21.607,2.7106,0.9912,,,,,,,,,
1,1/6/2022 18:10,3.8735,2358.4077,9.2023,2.6717,1.0155,,,,,,,,,
1,1/6/2022 18:20,5.7496,746.4797,21.5906,3.9044,1.0013,,,,,,,,,
1,1/6/2022 18:30,6.5105,22.5034,18.6721,4.5055,1.0075,,,,,,,,,
1,1/6/2022 18:40,6.457,36.5491,53.1839,4.5178,1.0335,,,,,,,,,
1,1/6/2022 18:50,6.4865,23.1464,19.9128,4.5165,1.0205,,,,,,,,,
1,1/6/2022 19:00,6.4475,37.1397,31.8789,4.5025,1.0483,,,,,,,,,
1,1/6/2022 19:10,6.4802,23.4707,23.0708,4.5099,1.0357,,,,,,,,,
1,1/6/2022 19:20,6.4349,31.7225,44.6012,4.5215,1.0249,,,,,,,,,
1,1/6/2022 19:30,6.4483,29.4568,18.4973,4.4817,1.0455,,,,,,,,,
1,1/6/2022 19:40,6.4581,23.8612,20.8064,4.4869,1.0489,,,,,,,,,
1,1/6/2022 19:50,6.3956,37.9339,20.2644,4.5045,1.0421,,,,,,,,,
1,1/6/2022 20:00,6.4589,24.0235,23.0195,4.4898,1.0624,,,,,,,,,
1,1/6/2022 20:10,6.4063,38.1413,34.2735,4.5169,1.0422,,,,,,,,,
1,1/6/2022 20:20,6.461,24.2344,47.1331,4.5125,1.0367,,,,,,,,,
1,1/6/2022 20:30,6.4187,38.382,27.2545,4.5267,1.0535,,,,,,,,,
1,1/6/2022 20:40,6.4208,24.4085,35.1725,4.5192,1.067,,,,,,,,,
1,1/6/2022 20:50,6.4037,38.5984,30.3561,4.5342,1.0677,,,,,,,,,
1,1/6/2022 21:00,6.4338,24.4652,18.5892,4.5045,1.1013,,,,,,,,,
1,1/6/2022 21:10,6.4343,29.7336,35.3338,4.5232,1.0802,,,,,,,,,
1,1/6/2022 21:20,6.4481,33.3214,51.1336,4.5326,1.0766,,,,,,,,,
1,1/6/2022 21:30,6.4881,24.4309,52.5225,4.5065,1.0728,,,,,,,,,
1,1/6/2022 21:40,6.382,38.7508,23.0493,4.5304,1.076,,,,,,,,,
1,1/6/2022 21:50,6.4652,24.5603,28.2386,4.5237,1.0809,,,,,,,,,
1,1/6/2022 22:00,6.3969,38.8308,51.2044,4.5337,1.0915,,,,,,,,,
1,1/6/2022 22:10,6.2821,25.0312,27.6166,4.6928,1.0789,,,,,,,,,
1,1/6/2022 22:20,6.2072,39.4897,45.0785,4.6486,1.0993,,,,,,,,,
1,1/6/2022 22:30,6.3461,24.7979,34.8218,4.7017,1.099,,,,,,,,,
1,1/6/2022 22:40,6.365,38.4781,29.9107,4.6082,1.0306,,,,,,,,,
1,1/6/2022 22:50,6.4981,24.4089,51.7537,4.4935,1.0268,,,,,,,,,
1,1/6/2022 23:00,6.4911,26.656,55.1112,4.4988,1.0275,,,,,,,,,
1,1/6/2022 23:10,6.458,36.1764,18.5308,4.4986,1.0142,,,,,,,,,
1,1/6/2022 23:20,6.4836,24.5883,70.9943,4.4962,1.0364,,,,,,,,,
1,1/6/2022 23:30,6.4297,38.4231,18.5933,4.4962,1.0348,,,,,,,,,
1,1/6/2022 23:40,6.4764,24.538,18.6199,4.494,1.0317,,,,,,,,,
1,1/6/2022 23:50,6.4645,38.5138,28.9076,4.5121,1.0248,,,,,,,,,
1,2/6/2022 0:00,6.4572,24.6162,38.7724,4.5155,1.0304,,,,,,,,,
1,2/6/2022 0:10,6.4494,38.6266,44.6278,4.5119,1.0422,,,,,,,,,
1,2/6/2022 0:20,6.4549,24.645,25.0474,4.5053,1.0462,,,,,,,,,
1,2/6/2022 0:30,6.4545,38.1364,26.5594,4.5001,1.0331,,,,,,,,,
1,2/6/2022 0:40,6.4644,24.979,29.2233,4.4934,1.024,,,,,,,,,
1,2/6/2022 0:50,6.4735,24.6492,18.5669,4.4826,1.0093,,,,,,,,,
1,2/6/2022 1:00,6.4553,38.4985,18.5119,4.4929,1.0122,,,,,,,,,
1,2/6/2022 1:10,6.4343,24.936,45.158,4.5324,1.0027,,,,,,,,,
1,2/6/2022 1:20,6.3292,39.3834,29.0282,4.5314,1.0863,,,,,,,,,
1,2/6/2022 1:30,6.4098,25.0139,18.629,4.5294,1.082,,,,,,,,,
1,2/6/2022 1:40,6.3512,39.241,18.537,4.5234,1.0852,,,,,,,,,
1,2/6/2022 1:50,6.4153,24.9719,30.1467,4.5299,1.0702,,,,,,,,,
1,2/6/2022 2:00,6.3931,48.482,46.2004,4.509,1.0707,,,,,,,,,
1,2/6/2022 2:10,6.4309,24.891,18.6083,4.5029,1.0648,,,,,,,,,
1,2/6/2022 2:20,6.4052,35.7789,30.8075,4.5048,1.0513,,,,,,,,,
1,2/6/2022 2:30,6.425,28.248,18.5842,4.5131,1.0453,,,,,,,,,
1,2/6/2022 2:40,6.432,24.9103,24.0442,4.5206,1.0471,,,,,,,,,
1,2/6/2022 2:50,6.3948,39.1774,38.6647,4.5089,1.0612,,,,,,,,,
1,2/6/2022 3:00,6.4527,24.8815,32.5186,4.5042,1.061,,,,,,,,,
1,2/6/2022 3:10,6.3841,38.9194,18.5338,4.5174,1.0434,,,,,,,,,
1,2/6/2022 3:20,6.4284,25.0419,18.6141,4.5043,1.0524,,,,,,,,,
1,2/6/2022 3:30,6.4955,39.3236,14.7847,4.5208,1.0662,,,,,,,,,
1,2/6/2022 3:40,8.3192,22.9694,85.0862,5.4204,1.064,,,,,,,,,
1,2/6/2022 3:50,7.6402,1138.0761,84.325,67.5507,2198.5054,,,,,,,,,
1,2/6/2022 4:00,6.0643,2445.9037,83.0112,35.945,3010.8615,,,,,,,,,
1,2/6/2022 4:10,5.7739,2542.9217,82.7484,51.9545,2987.4913,,,,,,,,,
1,2/6/2022 4:20,5.7609,2529.0485,87.5579,44.9273,2998.7376,,,,,,,,,
1,2/6/2022 4:30,5.8353,2430.5224,87.4449,16.399,2996.1401,,,,,,,,,
1,2/6/2022 4:40,9.1213,27.0563,85.5662,79.7565,2996.2396,,,,,,,,,
1,2/6/2022 4:50,8.7463,19.9997,85.6473,5.9475,2997.5234,,,,,,,,,
1,2/6/2022 5:00,6.3895,1973.9487,83.0201,58.7872,2998.6727,,,,,,,,,
1,2/6/2022 5:10,5.7704,2482.15,82.5071,3.3355,3002.6977,,,,,,,,,
1,2/6/2022 5:20,6.412,2365.6284,82.2919,70.7135,3003.4915,,,,,,,,,
1,2/6/2022 5:30,6.1949,2361.1851,86.6986,3.4067,3001.9452,,,,,,,,,
1,2/6/2022 5:40,8.8156,61.4733,69.273,45.8516,3004.1684,,,,,,,,,
1,2/6/2022 5:50,8.4682,20.7261,86.1774,12.5013,3006.4469,,,,,,,,,
1,2/6/2022 6:00,5.8423,1435.3268,136.6968,22.6467,2325.2244,,,,,,,,,
1,2/6/2022 6:10,5.5346,1519.2237,86.0497,3.2046,1.113,,,,,,,,,
1,2/6/2022 6:20,6.7113,36.6091,89.9476,4.5676,1.0988,,,,,,,,,
1,2/6/2022 6:30,14.5796,22.1887,27.6254,29.8344,1.0924,,,,,,,,,
1,2/6/2022 6:40,4368.472,34.8265,2.143,47.7266,1012.9542,,,,,,,,,
1,2/6/2022 6:50,8079.0139,19.2058,3.2742,101.6954,1587.6917,,,,,,,,,
1,2/6/2022 7:00,1593.666,34.9253,14.4486,103.0009,2893.7734,,,,,,,,,
1,2/6/2022 7:10,6.6094,23.7616,14.7842,4.565,2607.1823,,,,,,,,,
1,2/6/2022 7:20,6.4021,23.8367,7.7672,4.5567,1.086,,,,,,,,,
1,2/6/2022 7:30,6.3668,38.128,11.475,4.5527,1.0699,,,,,,,,,
1,2/6/2022 7:40,6.4035,23.9829,13.4043,4.5515,1.0689,,,,,,,,,
1,2/6/2022 7:50,6.4529,37.9529,10.808,4.541,1.0684,,,,,,,,,
1,2/6/2022 8:00,6.4996,24.1072,11.9373,4.5679,1.049,,,,,,,,,
1,2/6/2022 8:10,6.4735,38.113,1.5134,4.5368,1.0874,,,,,,,,,
1,2/6/2022 8:20,6.5458,23.9092,14.4658,4.536,1.0724,,,,,,,,,
1,2/6/2022 8:30,6.46,38.5443,1.3662,4.5676,1.0668,,,,,,,,,
1,2/6/2022 8:40,6.5892,23.9638,1.6538,4.536,1.1298,,,,,,,,,
1,2/6/2022 8:50,6.5656,35.076,1.4909,4.5431,1.0608,,,,,,,,,
1,2/6/2022 9:00,6.6016,26.7256,31.9333,4.5518,1.0616,,,,,,,,,
1,2/6/2022 9:10,6.5687,24.0364,1.6984,4.5391,1.0609,,,,,,,,,
1,2/6/2022 9:20,6.5513,37.904,5.8516,4.5073,1.0383,,,,,,,,,
1,2/6/2022 9:30,6.5555,24.1402,6.7717,4.549,1.0285,,,,,,,,,
1,2/6/2022 9:40,6.4842,38.6292,1.4162,4.5643,1.0404,,,,,,,,,
1,2/6/2022 9:50,6.5411,24.4666,9.8477,4.584,1.1155,,,,,,,,,
1,2/6/2022 10:00,6.4981,38.2839,11.9476,4.5517,1.1279,,,,,,,,,
1,2/6/2022 10:10,6.5772,24.2076,15.5887,4.5611,1.096,,,,,,,,,
1,2/6/2022 10:20,6.5351,38.0993,1.453,4.5325,1.0847,,,,,,,,,
1,2/6/2022 10:30,6.5743,24.2449,9.1762,4.5496,1.082,,,,,,,,,
1,2/6/2022 10:40,6.577,32.2718,1.9527,4.5368,1.0747,,,,,,,,,
1,2/6/2022 10:50,6.5999,29.9103,7.0368,4.5376,1.0581,,,,,,,,,
1,2/6/2022 11:00,6.5297,24.4261,12.6249,4.5769,1.0507,,,,,,,,,
1,2/6/2022 11:10,6.5097,38.1597,8.8797,4.5261,1.0963,,,,,,,,,
1,2/6/2022 11:20,6.2536,272.6732,5.687,4.3516,1.0609,,,,,,,,,
1,2/6/2022 11:30,5.1908,1202.6076,26.4602,3.6265,1.0526,,,,,,,,,
1,2/6/2022 11:40,6.5448,23.4573,1.6607,4.5445,1.0475,,,,,,,,,
1,2/6/2022 11:50,6.5318,37.2445,13.1248,4.528,1.0584,,,,,,,,,
1,2/6/2022 12:00,6.58,23.6657,1.6044,4.5249,1.07,,,,,,,,,
1,2/6/2022 12:10,6.5223,33.9627,17.6875,4.528,1.0498,,,,,,,,,
1,2/6/2022 12:20,6.5378,27.4139,17.8048,4.5045,1.0288,,,,,,,,,
1,2/6/2022 12:30,6.566,24.0142,1.5619,4.5366,1.0428,,,,,,,,,
1,2/6/2022 12:40,6.4791,38.1434,1.4444,4.5503,1.0837,,,,,,,,,
1,2/6/2022 12:50,6.5417,24.1622,14.726,4.5657,1.0837,,,,,,,,,
1,2/6/2022 13:00,6.4803,38.3659,15.8191,4.598,1.1019,,,,,,,,,
1,2/6/2022 13:10,6.5387,24.1709,17.689,4.5406,1.1271,,,,,,,,,
1,2/6/2022 13:20,6.48,38.153,5.5542,4.5354,1.0869,,,,,,,,,
1,2/6/2022 13:30,6.5229,24.3421,7.544,4.5464,1.0989,,,,,,,,,
1,2/6/2022 13:40,6.4599,38.6107,17.9179,4.5672,1.118,,,,,,,,,
1,2/6/2022 13:50,6.5237,24.4341,1.5284,4.564,1.149,,,,,,,,,
1,2/6/2022 14:00,6.4834,31.9927,1.4538,4.5544,1.1211,,,,,,,,,
1,2/6/2022 14:10,6.4922,31.0234,15.1256,4.5745,1.1229,,,,,,,,,
1,2/6/2022 14:20,6.5012,24.4866,30.8931,4.5594,1.1109,,,,,,,,,
1,2/6/2022 14:30,6.82,38.6689,45.7293,4.5556,1.1171,,,,,,,,,
1,2/6/2022 14:40,8.1722,22.561,116.1544,5.5212,1.1481,,,,,,,,,
1,2/6/2022 14:50,7.2287,1225.5398,84.1929,53.1237,2241.6144,,,,,,,,,
1,2/6/2022 15:00,5.9042,2369.3343,82.228,44.416,3001.2182,,,,,,,,,
1,2/6/2022 15:10,6.0531,2199.8911,82.3275,17.216,3001.3616,,,,,,,,,
1,2/6/2022 15:20,8.7191,25.2802,92.2682,66.3733,2997.3265,,,,,,,,,
1,2/6/2022 15:30,8.5138,20.2041,84.9736,5.9048,2995.4418,,,,,,,,,
1,2/6/2022 15:40,6.4228,1971.9491,81.9908,64.3007,2999.9463,,,,,,,,,
1,2/6/2022 15:50,5.8975,2367.4417,97.7397,39.9116,2995.7925,,,,,,,,,
1,2/6/2022 16:00,5.8995,2373.5785,103.2361,28.2357,2997.0672,,,,,,,,,
1,2/6/2022 16:10,6.0266,2361.7896,81.4527,76.4842,2999.8731,,,,,,,,,
1,2/6/2022 16:20,5.4281,2465.2991,81.5479,3.4155,2994.0655,,,,,,,,,
1,2/6/2022 16:30,7.6902,676.8633,83.8362,32.1786,2992.1569,,,,,,,,,
1,2/6/2022 16:40,7.8857,21.1618,85.8479,12.1038,2991.8773,,,,,,,,,
1,2/6/2022 16:50,7.1781,36.5332,91.1759,12.0314,1522.6053,,,,,,,,,
1,2/6/2022 17:00,4.593,2047.9286,96.8002,12.5148,1.088,,,,,,,,,
1,2/6/2022 17:10,6.3741,782.2228,87.6974,3.8491,1.0758,,,,,,,,,
1,2/6/2022 17:20,7.0446,22.9066,12.8702,4.53,1.0829,,,,,,,,,
1,2/6/2022 17:30,7.0498,34.5549,18.4643,4.4973,1.0989,,,,,,,,,
1,2/6/2022 17:40,7.0909,25.9867,24.8441,4.4968,1.0847,,,,,,,,,
1,2/6/2022 17:50,7.0936,23.5035,34.3239,4.5064,1.0761,,,,,,,,,
1,2/6/2022 18:00,7.0686,37.5329,42.1144,4.5285,1.086,,,,,,,,,
1,2/6/2022 18:10,7.0698,23.8042,23.9777,4.5293,1.0967,,,,,,,,,
1,2/6/2022 18:20,7.0568,38.0592,38.8099,4.5258,1.1119,,,,,,,,,
1,2/6/2022 18:30,7.0934,24.0194,36.9756,4.5226,1.1084,,,,,,,,,
1,2/6/2022 18:40,7.0344,38.4802,29.1313,4.5308,1.1224,,,,,,,,,
1,2/6/2022 18:50,7.0548,24.1694,18.4704,4.5406,1.1287,,,,,,,,,
1,2/6/2022 19:00,6.9983,38.499,18.3388,4.5245,1.1356,,,,,,,,,
1,2/6/2022 19:10,7.0285,24.2318,35.0034,4.5186,1.1069,,,,,,,,,
1,2/6/2022 19:20,7.0003,32.958,44.0775,4.5403,1.1043,,,,,,,,,
1,2/6/2022 19:30,6.9839,30.01,28.7183,4.5119,1.1419,,,,,,,,,
1,2/6/2022 19:40,7.0135,24.3086,56.5599,4.5158,1.0925,,,,,,,,,
1,2/6/2022 19:50,6.9475,38.7981,55.457,4.5242,1.0698,,,,,,,,,
1,2/6/2022 20:00,6.965,24.4241,18.4775,4.5167,1.0965,,,,,,,,,
1,2/6/2022 20:10,6.9259,38.8807,66.8093,4.5225,1.0835,,,,,,,,,
1,2/6/2022 20:20,6.9671,24.5276,24.5305,4.5392,1.1104,,,,,,,,,
1,2/6/2022 20:30,6.9048,38.9694,24.4014,4.5472,1.1295,,,,,,,,,
1,2/6/2022 20:40,6.9886,24.4547,31.1787,4.5221,1.1497,,,,,,,,,
1,2/6/2022 20:50,6.9187,38.6774,21.6411,4.4863,1.1075,,,,,,,,,
1,2/6/2022 21:00,6.9871,24.4085,42.0936,4.5213,1.0813,,,,,,,,,
1,2/6/2022 21:10,6.9547,29.983,39.0943,4.4986,1.0739,,,,,,,,,
1,2/6/2022 21:20,6.9426,33.2427,38.3163,4.5126,1.0904,,,,,,,,,
1,2/6/2022 21:30,6.9788,24.5245,41.7693,4.5031,1.1024,,,,,,,,,
1,2/6/2022 21:40,6.9252,38.733,28.5415,4.5135,1.0978,,,,,,,,,
1,2/6/2022 21:50,6.9211,24.6303,18.529,4.5223,1.0814,,,,,,,,,
1,2/6/2022 22:00,6.9343,38.9051,36.1372,4.5223,1.097,,,,,,,,,
1,2/6/2022 22:10,6.9756,24.5584,47.1134,4.494,1.1002,,,,,,,,,
1,2/6/2022 22:20,6.8912,39.0331,28.2886,4.5029,1.0745,,,,,,,,,
1,2/6/2022 22:30,6.9532,24.6377,18.5318,4.5325,1.081,,,,,,,,,
1,2/6/2022 22:40,6.9029,39.0226,18.4361,4.5307,1.0973,,,,,,,,,
1,2/6/2022 22:50,6.9772,24.6512,29.8712,4.5162,1.1155,,,,,,,,,
1,2/6/2022 23:00,6.9566,27.2695,66.7374,4.54,1.1054,,,,,,,,,
1,2/6/2022 23:10,6.9924,36.4835,28.4672,4.5116,1.1257,,,,,,,,,
1,2/6/2022 23:20,7.0386,33.7244,58.6586,4.4762,1.0668,,,,,,,,,
1,2/6/2022 23:30,6.9983,38.3592,41.5421,4.4978,1.043,,,,,,,,,
1,2/6/2022 23:40,6.8941,61.3424,30.4939,4.4418,1.0267,,,,,,,,,
1,2/6/2022 23:50,2.8604,4292.9046,32.2742,3.338,1.0359,,,,,,,,,
1,3/6/2022 0:00,2.4521,4807.5626,31.3882,3.2478,0.9938,,,,,,,,,
1,3/6/2022 0:10,5.3106,1597.8749,55.7384,3.7633,0.9705,,,,,,,,,
1,3/6/2022 0:20,6.5021,297.2252,17.279,4.0592,1.0015,,,,,,,,,
1,3/6/2022 0:30,6.7291,189.0033,62.7147,4.247,1.0566,,,,,,,,,
1,3/6/2022 0:40,6.9723,64.5211,62.1624,4.42,1.048,,,,,,,,,
1,3/6/2022 0:50,7.0398,24.5207,22.8795,4.5259,1.0612,,,,,,,,,
1,3/6/2022 1:00,7.0647,24.5106,67.355,4.5266,1.048,,,,,,,,,
1,3/6/2022 1:10,7.0213,24.4878,44.2893,4.5115,1.0725,,,,,,,,,
1,3/6/2022 1:20,7.0342,24.4577,56.6528,4.5057,1.0504,,,,,,,,,
1,3/6/2022 1:30,7.0358,24.4796,66.2757,4.5132,1.0398,,,,,,,,,
1,3/6/2022 1:40,7.0285,24.4788,35.8134,4.4832,1.0406,,,,,,,,,
1,3/6/2022 1:50,7.0738,24.4661,22.7845,4.495,1.0309,,,,,,,,,
1,3/6/2022 2:00,7.067,24.4148,18.5272,4.5028,1.0317,,,,,,,,,
1,3/6/2022 2:10,7.0469,24.4059,18.5635,4.5024,1.0343,,,,,,,,,
1,3/6/2022 2:20,7.0863,24.3757,18.5353,4.5061,1.0273,,,,,,,,,
1,3/6/2022 2:30,7.0935,24.3722,18.5188,4.4872,1.0248,,,,,,,,,
1,3/6/2022 2:40,7.0564,24.6512,44.6002,4.5474,1.0182,,,,,,,,,
1,3/6/2022 2:50,7.0317,24.7832,24.3446,4.5387,1.0801,,,,,,,,,
1,3/6/2022 3:00,7.0019,24.8094,18.5861,4.5444,1.1148,,,,,,,,,
1,3/6/2022 3:10,6.9946,24.7549,18.5555,4.5241,1.1168,,,,,,,,,
1,3/6/2022 3:20,6.9538,24.8105,51.2623,4.5247,1.091,,,,,,,,,
1,3/6/2022 3:30,6.9854,24.8251,26.0597,4.5424,1.0914,,,,,,,,,
1,3/6/2022 3:40,7.5914,23.5928,66.1945,5.0651,1.1247,,,,,,,,,
1,3/6/2022 3:50,8.4589,22.1047,98.1195,43.0878,1336.7231,,,,,,,,,
1,3/6/2022 4:00,8.4721,21.9125,88.5963,31.1454,3008.6295,,,,,,,,,
1,3/6/2022 4:10,8.5682,21.9485,85.9619,67.0044,3009.312,,,,,,,,,
1,3/6/2022 4:20,8.3178,22.0884,86.0501,12.7612,3003.2047,,,,,,,,,
1,3/6/2022 4:30,8.5808,22.0369,85.7243,74.2914,3004.6372,,,,,,,,,
1,3/6/2022 4:40,8.3675,22.0035,85.687,5.91,2999.5868,,,,,,,,,
1,3/6/2022 4:50,6.6055,1796.8955,83.1361,78.8665,3003.1837,,,,,,,,,
1,3/6/2022 5:00,5.0503,2747.4943,82.1763,3.2981,2998.2735,,,,,,,,,
1,3/6/2022 5:10,5.1948,2711.7313,81.9851,70.895,3001.8024,,,,,,,,,
1,3/6/2022 5:20,5.0091,2661.1177,82.1931,3.2288,2993.7299,,,,,,,,,
1,3/6/2022 5:30,5.1919,2630.3044,82.0972,64.6974,2997.5608,,,,,,,,,
1,3/6/2022 5:40,5.0259,2592.7129,82.346,3.2269,2994.438,,,,,,,,,
1,3/6/2022 5:50,5.1455,2548.4299,82.3224,37.7729,2996.8639,,,,,,,,,
1,3/6/2022 6:00,3.7928,2512.4415,84.5681,2.6731,2888.6153,,,,,,,,,
1,3/6/2022 6:10,5.0561,1531.745,87.2557,23.8493,0.8725,,,,,,,,,
1,3/6/2022 6:20,4.9932,1369.3948,90.1194,3.3288,0.9255,,,,,,,,,
1,3/6/2022 6:30,6.7359,35.8324,77.73,4.5756,0.9105,,,,,,,,,
1,3/6/2022 6:40,6.708,22.737,95.6013,4.5201,0.9169,,,,,,,,,
1,3/6/2022 6:50,7.0126,24.7627,89.8165,4.4881,0.8917,,,,,,,,,
1,3/6/2022 7:00,6.729,35.422,34.601,4.576,0.8673,,,,,,,,,
1,3/6/2022 7:10,25.1141,22.3926,-0.0248,65.4105,0.9255,,,,,,,,,
1,3/6/2022 7:20,9957.5559,32.8751,20.9763,35.1868,1660.7215,,,,,,,,,
1,3/6/2022 7:30,2307.089,20.3612,5.9056,98.4528,2036.4814,,,,,,,,,
1,3/6/2022 7:40,14.9629,36.7889,13.5591,53.4388,2809.3193,,,,,,,,,
1,3/6/2022 7:50,5.8321,24.0363,11.0546,4.5433,1057.2462,,,,,,,,,
1,3/6/2022 8:00,5.8105,38.2434,18.2037,4.5615,0.9212,,,,,,,,,
1,3/6/2022 8:10,5.9597,23.8835,30.0598,4.5253,0.9229,,,,,,,,,
1,3/6/2022 8:20,5.8763,37.0725,12.2402,4.5366,0.8487,,,,,,,,,
1,3/6/2022 8:30,5.9394,25.0503,23.8054,4.5457,0.8963,,,,,,,,,
1,3/6/2022 8:40,5.9173,24.3201,6.849,4.5583,0.8957,,,,,,,,,
1,3/6/2022 8:50,5.8791,38.1419,37.8039,4.5701,0.9151,,,,,,,,,
1,3/6/2022 9:00,5.9139,24.3319,8.4077,4.5523,0.9353,,,,,,,,,
1,3/6/2022 9:10,5.9097,37.5973,16.2558,4.5299,0.9298,,,,,,,,,
1,3/6/2022 9:20,5.9861,24.1444,12.7896,4.5103,0.882,,,,,,,,,
1,3/6/2022 9:30,5.9853,37.5277,1.5182,4.5096,0.8737,,,,,,,,,
1,3/6/2022 9:40,6.0071,24.2617,8.382,4.5148,0.8621,,,,,,,,,
1,3/6/2022 9:50,5.9494,37.6767,6.491,4.5032,0.8585,,,,,,,,,
1,3/6/2022 10:00,5.9476,24.4468,1.6546,4.5124,0.8722,,,,,,,,,
1,3/6/2022 10:10,4.5554,1210.7142,9.8187,3.6247,0.8861,,,,,,,,,
1,3/6/2022 10:20,5.9783,23.7987,1.6821,4.5362,0.8916,,,,,,,,,
1,3/6/2022 10:30,5.9477,31.2052,1.5969,4.5486,0.8934,,,,,,,,,
