time,dataid,cleaning_system,cooling_system,lightning_system,milk_pump,RO,vacuum_pump,osmose,coldroom,water_pump,non-shiftable,total
2022-06-12 02:20:00,1.0,5.5399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5399
2022-06-12 02:30:00,1.0,5.5317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5317
2022-06-12 02:40:00,1.0,5.5449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5449
2022-06-12 02:50:00,1.0,5.4783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4783
2022-06-12 03:00:00,1.0,5.5463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5463
2022-06-12 03:10:00,1.0,5.513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.513
2022-06-12 03:20:00,1.0,5.5184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5184
2022-06-12 03:30:00,1.0,5.4839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4839
2022-06-12 03:40:00,1.0,5.5022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5022
2022-06-12 03:50:00,1.0,6.2242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2242
2022-06-12 04:00:00,1.0,7.7357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7357
2022-06-12 04:10:00,1.0,5.8859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8859
2022-06-12 04:20:00,1.0,4.9445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9445
2022-06-12 04:30:00,1.0,4.6395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6395
2022-06-12 04:40:00,1.0,4.4808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4808
2022-06-12 04:50:00,1.0,4.6482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6482
2022-06-12 05:00:00,1.0,4.5809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5809
2022-06-12 05:10:00,1.0,4.6146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6146
2022-06-12 05:20:00,1.0,6.8761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8761
2022-06-12 05:30:00,1.0,7.9217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9217
2022-06-12 05:40:00,1.0,5.5483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5483
2022-06-12 05:50:00,1.0,4.6096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6096
2022-06-12 06:00:00,1.0,5.1509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1509
2022-06-12 06:10:00,1.0,5.8069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8069
2022-06-12 06:20:00,1.0,20.0689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0689
2022-06-12 06:30:00,1.0,8156.7477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8156.7477
2022-06-12 06:40:00,1.0,4979.8718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4979.8718
2022-06-12 06:50:00,1.0,21.4262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4262
2022-06-12 07:00:00,1.0,5.5999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5999
2022-06-12 07:10:00,1.0,5.5536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5536
2022-06-12 07:20:00,1.0,5.5945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5945
2022-06-12 07:30:00,1.0,5.551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551
2022-06-12 07:40:00,1.0,5.6191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6191
2022-06-12 07:50:00,1.0,5.6094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6094
2022-06-12 08:00:00,1.0,5.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.575
2022-06-12 08:10:00,1.0,5.5689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5689
2022-06-12 08:20:00,1.0,5.6414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6414
2022-06-12 08:30:00,1.0,5.6391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6391
2022-06-12 08:40:00,1.0,5.5959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5959
2022-06-12 08:50:00,1.0,5.4284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4284
2022-06-12 09:00:00,1.0,4.3613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3613
2022-06-12 09:10:00,1.0,5.6329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6329
2022-06-12 09:20:00,1.0,5.6296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6296
2022-06-12 09:30:00,1.0,5.6498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6498
2022-06-12 09:40:00,1.0,5.6545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6545
2022-06-12 09:50:00,1.0,5.5855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5855
2022-06-12 10:00:00,1.0,5.5935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5935
2022-06-12 10:10:00,1.0,5.543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.543
2022-06-12 10:20:00,1.0,5.5777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5777
2022-06-12 10:30:00,1.0,5.5184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5184
2022-06-12 10:40:00,1.0,5.5985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5985
2022-06-12 10:50:00,1.0,5.5341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5341
2022-06-12 11:00:00,1.0,5.5658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5658
2022-06-12 11:10:00,1.0,5.6288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6288
2022-06-12 11:20:00,1.0,5.7064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7064
2022-06-12 11:30:00,1.0,4.4433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4433
2022-06-12 11:40:00,1.0,5.6546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6546
2022-06-12 11:50:00,1.0,5.7639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7639
2022-06-12 12:00:00,1.0,5.7207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7207
2022-06-12 12:10:00,1.0,5.7826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7826
2022-06-12 12:20:00,1.0,5.7329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7329
2022-06-12 12:30:00,1.0,5.7637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7637
2022-06-12 12:40:00,1.0,5.7171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7171
2022-06-12 12:50:00,1.0,5.7594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7594
2022-06-12 13:00:00,1.0,5.6838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6838
2022-06-12 13:10:00,1.0,5.7026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7026
2022-06-12 13:20:00,1.0,5.6713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6713
2022-06-12 13:30:00,1.0,5.7502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7502
2022-06-12 13:40:00,1.0,4.7144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7144
2022-06-12 13:50:00,1.0,5.6474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6474
2022-06-12 14:00:00,1.0,5.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.704
2022-06-12 14:10:00,1.0,5.6632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6632
2022-06-12 14:20:00,1.0,5.7554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7554
2022-06-12 14:30:00,1.0,5.7499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7499
2022-06-12 14:40:00,1.0,6.0481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0481
2022-06-12 14:50:00,1.0,7.4206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4206
2022-06-12 15:00:00,1.0,4.5639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5639
2022-06-12 15:10:00,1.0,6.9941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9941
2022-06-12 15:20:00,1.0,4.6663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6663
2022-06-12 15:30:00,1.0,4.5891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5891
2022-06-12 15:40:00,1.0,7.2885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2885
2022-06-12 15:50:00,1.0,4.6657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6657
2022-06-12 16:00:00,1.0,4.642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.642
2022-06-12 16:10:00,1.0,4.6331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6331
2022-06-12 16:20:00,1.0,5.8024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8024
2022-06-12 16:30:00,1.0,6.6591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6591
2022-06-12 16:40:00,1.0,6.4398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4398
2022-06-12 16:50:00,1.0,5.3765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3765
2022-06-12 17:00:00,1.0,4.8516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8516
2022-06-12 17:10:00,1.0,5.5758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5758
2022-06-12 17:20:00,1.0,4.7436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7436
2022-06-12 17:30:00,1.0,5.5906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5906
2022-06-12 17:40:00,1.0,5.6344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6344
2022-06-12 17:50:00,1.0,5.613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.613
2022-06-12 18:00:00,1.0,5.6476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6476
2022-06-12 18:10:00,1.0,5.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.622
2022-06-12 18:20:00,1.0,5.6543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6543
2022-06-12 18:30:00,1.0,5.5227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5227
2022-06-12 18:40:00,1.0,5.519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.519
2022-06-12 18:50:00,1.0,5.5083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5083
2022-06-12 19:00:00,1.0,5.4787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4787
2022-06-12 19:10:00,1.0,5.5187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5187
2022-06-12 19:20:00,1.0,5.471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.471
2022-06-12 19:30:00,1.0,5.5144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5144
2022-06-12 19:40:00,1.0,5.4271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4271
2022-06-12 19:50:00,1.0,5.4342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4342
2022-06-12 20:00:00,1.0,5.4262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4262
2022-06-12 20:10:00,1.0,5.4504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4504
2022-06-12 20:20:00,1.0,5.4033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4033
2022-06-12 20:30:00,1.0,5.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.412
2022-06-12 20:40:00,1.0,5.3801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3801
2022-06-12 20:50:00,1.0,5.3429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3429
2022-06-12 21:00:00,1.0,5.3977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3977
2022-06-12 21:10:00,1.0,5.3398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3398
2022-06-12 21:20:00,1.0,5.4191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4191
2022-06-12 21:30:00,1.0,5.3941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3941
2022-06-12 21:40:00,1.0,5.4275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4275
2022-06-12 21:50:00,1.0,5.3133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3133
2022-06-12 22:00:00,1.0,5.3755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3755
2022-06-12 22:10:00,1.0,5.3497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3497
2022-06-12 22:20:00,1.0,5.3516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3516
2022-06-12 22:30:00,1.0,5.3395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3395
2022-06-12 22:40:00,1.0,5.3097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3097
2022-06-12 22:50:00,1.0,5.3481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3481
2022-06-12 23:00:00,1.0,5.3255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3255
2022-06-12 23:10:00,1.0,5.3709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3709
2022-06-12 23:20:00,1.0,5.3124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3124
2022-06-12 23:30:00,1.0,5.3304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3304
2022-06-12 23:40:00,1.0,4.1014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1014
2022-06-12 23:50:00,1.0,4.9283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9283
2022-06-13 00:00:00,1.0,5.2978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2978
2022-06-13 00:10:00,1.0,5.1838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1838
2022-06-13 00:20:00,1.0,0.7131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7131
2022-06-13 00:30:00,1.0,0.6337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6337
2022-06-13 00:40:00,1.0,4.1618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1618
2022-06-13 00:50:00,1.0,4.6219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6219
2022-06-13 01:00:00,1.0,4.7492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7492
2022-06-13 01:10:00,1.0,5.0296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0296
2022-06-13 01:20:00,1.0,5.2512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2512
2022-06-13 01:30:00,1.0,5.2741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2741
2022-06-13 01:40:00,1.0,5.2937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2937
2022-06-13 01:50:00,1.0,5.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.297
2022-06-13 02:00:00,1.0,5.3465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3465
2022-06-13 02:10:00,1.0,5.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.336
2022-06-13 02:20:00,1.0,5.3311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3311
2022-06-13 02:30:00,1.0,5.3568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3568
2022-06-13 02:40:00,1.0,5.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.362
2022-06-13 02:50:00,1.0,5.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.383
2022-06-13 03:00:00,1.0,5.367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.367
2022-06-13 03:10:00,1.0,5.3595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3595
2022-06-13 03:20:00,1.0,5.3341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3341
2022-06-13 03:30:00,1.0,5.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.334
2022-06-13 03:40:00,1.0,6.1238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1238
2022-06-13 03:50:00,1.0,7.4935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4935
2022-06-13 04:00:00,1.0,7.3322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3322
2022-06-13 04:10:00,1.0,7.6376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6376
2022-06-13 04:20:00,1.0,7.503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.503
2022-06-13 04:30:00,1.0,7.391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.391
2022-06-13 04:40:00,1.0,7.5949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5949
2022-06-13 04:50:00,1.0,7.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.396
2022-06-13 05:00:00,1.0,7.5436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5436
2022-06-13 05:10:00,1.0,7.4773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4773
2022-06-13 05:20:00,1.0,4.3567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3567
2022-06-13 05:30:00,1.0,4.2961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2961
2022-06-13 05:40:00,1.0,3.5984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5984
2022-06-13 05:50:00,1.0,2.7008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7008
2022-06-13 06:00:00,1.0,2.2058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2058
2022-06-13 06:10:00,1.0,8.651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.651
2022-06-13 06:20:00,1.0,3784.2903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3784.2903
2022-06-13 06:30:00,1.0,7571.0596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7571.0596
2022-06-13 06:40:00,1.0,25.9759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9759
2022-06-13 06:50:00,1.0,13.4343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4343
2022-06-13 07:00:00,1.0,5.3366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3366
2022-06-13 07:10:00,1.0,5.3723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3723
2022-06-13 07:20:00,1.0,5.3926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3926
2022-06-13 07:30:00,1.0,5.426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.426
2022-06-13 07:40:00,1.0,5.3472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3472
2022-06-13 07:50:00,1.0,5.4054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4054
2022-06-13 08:00:00,1.0,5.4004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4004
2022-06-13 08:10:00,1.0,5.3949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3949
2022-06-13 08:20:00,1.0,5.5266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5266
2022-06-13 08:30:00,1.0,5.5057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5057
2022-06-13 08:40:00,1.0,5.5085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5085
2022-06-13 08:50:00,1.0,5.4995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4995
2022-06-13 09:00:00,1.0,5.5408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5408
2022-06-13 09:10:00,1.0,5.5142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5142
2022-06-13 09:20:00,1.0,5.5781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5781
2022-06-13 09:30:00,1.0,5.5769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5769
2022-06-13 09:40:00,1.0,5.573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.573
2022-06-13 09:50:00,1.0,5.6319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6319
2022-06-13 10:00:00,1.0,5.4962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4962
2022-06-13 10:10:00,1.0,5.5619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5619
2022-06-13 10:20:00,1.0,5.5491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5491
2022-06-13 10:30:00,1.0,4.6826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6826
2022-06-13 10:40:00,1.0,4.9533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9533
2022-06-13 10:50:00,1.0,5.5492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5492
2022-06-13 11:00:00,1.0,5.4908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4908
2022-06-13 11:10:00,1.0,5.5695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5695
2022-06-13 11:20:00,1.0,5.5974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5974
2022-06-13 11:30:00,1.0,5.5433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5433
2022-06-13 11:40:00,1.0,5.4895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4895
2022-06-13 11:50:00,1.0,5.4556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4556
2022-06-13 12:00:00,1.0,5.4705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4705
2022-06-13 12:10:00,1.0,5.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.467
2022-06-13 12:20:00,1.0,5.4881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4881
2022-06-13 12:30:00,1.0,5.4703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4703
2022-06-13 12:40:00,1.0,5.4578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4578
2022-06-13 12:50:00,1.0,5.4491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4491
2022-06-13 13:00:00,1.0,5.5471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5471
2022-06-13 13:10:00,1.0,5.5125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5125
2022-06-13 13:20:00,1.0,5.527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.527
2022-06-13 13:30:00,1.0,5.5385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5385
2022-06-13 13:40:00,1.0,5.5268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5268
2022-06-13 13:50:00,1.0,4.4243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4243
2022-06-13 14:00:00,1.0,5.0806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0806
2022-06-13 14:10:00,1.0,5.6117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6117
2022-06-13 14:20:00,1.0,5.5537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5537
2022-06-13 14:30:00,1.0,5.561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.561
2022-06-13 14:40:00,1.0,5.5168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5168
2022-06-13 14:50:00,1.0,5.6148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6148
2022-06-13 15:00:00,1.0,7.1909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1909
